CustomerID,Recency,Frequency,Monetary,AverageOrderValue,LTV_12Month,ChurnProbability,RiskTier
15883,2,2,396.48,198.24,4620.15,0.0103007508428702,Medium Risk
15034,16,8,4274.16,534.27,4615.59,0.0,Low Risk
14135,2,15,4690.31,312.69,4614.5,0.0,Low Risk
17595,12,2,386.69,193.34,4610.93,0.0063003682142113,Medium Risk
13673,19,2,387.44,193.72,4610.69,0.0083009422670242,Medium Risk
16570,15,10,3738.4,373.84,4609.85,0.0,Low Risk
18272,3,6,3078.58,513.1,4605.28,0.0,Low Risk
16204,23,1,384.18,384.18,4594.75,0.0033420534914714,Medium Risk
17205,54,1,384.08,384.08,4593.56,0.0033420534914714,Medium Risk
16982,61,1,384.06,384.06,4593.32,0.0033420534914714,Medium Risk
16401,1,12,4098.32,341.53,4588.65,0.0,Low Risk
18122,8,6,1793.06,298.84,4585.05,0.00516791311132,Medium Risk
16931,5,21,4554.87,216.9,4567.41,0.0,Low Risk
17357,24,2,384.39,192.2,4546.5,0.0143726723462217,Medium Risk
17936,5,1,380.13,380.13,4546.32,0.0033420534914714,Medium Risk
16549,10,10,4034.9,403.49,4545.49,0.0,Low Risk
17878,44,1,379.45,379.45,4538.18,0.0033420534914714,Medium Risk
15065,38,4,3158.13,789.53,4538.07,0.0039754849375805,Medium Risk
16909,72,1,379.14,379.14,4534.47,0.0033420534914714,Medium Risk
13267,3,19,4521.49,237.97,4533.85,0.0,Low Risk
16671,28,3,1692.27,564.09,4526.61,0.0033338647959183,Medium Risk
15321,71,3,2748.31,916.1,4522.55,0.0081430485413853,Medium Risk
15861,12,8,3146.92,393.36,4522.09,0.0,Low Risk
14397,3,19,2612.96,137.52,4515.05,0.0058089468701756,Medium Risk
14525,20,9,4215.9,468.43,4512.59,0.0,Low Risk
18235,72,3,1796.48,598.83,4508.63,0.0030005739978953,Medium Risk
12890,24,1,376.72,376.72,4505.53,0.0033420534914714,Medium Risk
15511,12,5,900.53,180.11,4502.75,0.0,Low Risk
17819,72,7,3704.87,529.27,4496.93,0.0056958378656542,Medium Risk
14285,21,4,1910.01,477.5,4489.56,0.0018187353222579,Medium Risk
14040,41,12,3560.32,296.69,4481.04,0.0,Low Risk
17078,36,2,378.2,189.1,4479.41,0.0129987716189635,Medium Risk
17672,50,2,3178.17,1589.08,4478.87,0.0,Low Risk
15749,235,3,44534.3,14844.77,4477.23,0.9732826226441108,High Risk
13351,66,1,373.94,373.94,4468.33,0.0042225363489499,Medium Risk
12957,10,8,4017.54,502.19,4457.13,0.0,Low Risk
17937,9,7,4301.22,614.46,4447.44,0.0,Low Risk
14257,64,5,3099.7200000000003,619.94,4446.87,0.0016671982140009,Medium Risk
12879,45,3,573.22,191.07,4445.16,0.0014290595954073,Medium Risk
16776,60,1,371.54,371.54,4439.65,0.0042225363489499,Medium Risk
14950,19,1,371.2,371.2,4435.59,0.0042225363489499,Medium Risk
15975,84,1,371.01,371.01,4433.32,0.0042225363489499,Medium Risk
13183,8,9,3957.78,439.75,4431.22,0.0,Low Risk
14038,78,3,1560.38,520.13,4421.36,0.0063344387938137,Medium Risk
15297,10,3,641.94,213.98,4420.91,0.0,Low Risk
16362,32,5,709.99,142.0,4416.0,0.011662246503134,Medium Risk
13137,11,8,3603.29,450.41,4413.41,0.0,Low Risk
16758,65,1,369.34,369.34,4413.37,0.0042225363489499,Medium Risk
14085,2,18,4421.29,245.63,4409.26,0.0,Low Risk
13993,43,9,3466.36,385.15,4408.42,0.0,Low Risk
13805,52,2,924.6,462.3,4407.16,0.0075103068026436,Medium Risk
16655,18,6,3789.52,631.59,4405.04,0.0,Low Risk
13908,80,4,2369.55,592.39,4399.77,0.0029302598810502,Medium Risk
14146,9,5,4191.0,838.2,4395.73,0.0,Low Risk
13069,1,24,4431.44,184.64,4395.23,0.0,Low Risk
12867,26,7,4009.34,572.76,4394.6,0.0,Low Risk
17432,18,2,365.76,182.88,4385.74,0.0007695421757691,Medium Risk
16670,17,11,4095.9,372.35,4384.12,0.0,Low Risk
18181,24,1,366.85,366.85,4383.61,0.0042225363489499,Medium Risk
17193,36,7,1699.3,242.76,4377.12,0.0049625609637793,Medium Risk
17911,9,1,366.23,366.23,4376.2,0.0042225363489499,Medium Risk
14175,60,3,3222.3,1074.1,4359.77,0.0028577285772857,Medium Risk
16019,47,9,3786.24,420.69,4359.52,0.0,Low Risk
16903,29,1,363.2,363.2,4358.4,0.0,Low Risk
14528,37,1,364.22,364.22,4352.18,0.0042225363489499,Medium Risk
15981,25,8,3408.48,426.06,4349.98,0.0,Low Risk
17731,79,4,1240.11,310.03,4348.72,0.0008336655769077,Medium Risk
17490,1,7,2092.32,298.9,4348.4,0.0035615312926844,Medium Risk
14427,50,2,363.34,181.67,4348.0,0.002770116228582,Medium Risk
17666,4,2,728.16,364.08,4347.34,0.0022228127989794,Medium Risk
13523,33,5,3964.88,792.98,4345.91,0.0,Low Risk
17419,11,12,4226.57,352.21,4345.58,0.0,Low Risk
16485,77,1,363.65,363.65,4345.37,0.0042225363489499,Medium Risk
16052,54,1,362.06,362.06,4344.72,0.0,Low Risk
15025,33,1,361.96,361.96,4343.52,0.0,Low Risk
13844,11,1,361.62,361.62,4339.44,0.0,Low Risk
16012,35,3,1415.29,471.76,4335.19,0.0013338011099062,Medium Risk
15343,87,1,364.5,364.5,4333.66,0.0092225363489499,Medium Risk
17567,7,8,4331.48,541.43,4331.44,0.0,Low Risk
15608,28,4,1093.68,273.42,4328.56,0.0024199521641848,Medium Risk
16595,61,1,360.16,360.16,4321.92,0.0,Low Risk
13365,34,2,2225.37,1112.68,4320.1,0.0213690527931803,Medium Risk
13298,1,1,360.0,360.0,4320.0,0.0,Low Risk
17015,29,3,1838.61,612.87,4301.88,0.0,Low Risk
17144,1,2,984.57,492.28,4297.17,0.0075103068026436,Medium Risk
13228,81,1,358.0,358.0,4296.0,0.0,Low Risk
13500,23,3,1166.77,388.92,4295.95,0.0013338011099062,Medium Risk
13654,43,6,2707.33,451.22,4291.03,0.0012504485109436,Medium Risk
13344,68,3,2511.69,837.23,4288.57,0.0223127498954514,Medium Risk
16971,38,1,357.21,357.21,4286.52,0.0,Low Risk
16157,16,3,656.69,218.9,4266.9,0.0031255605381165,Medium Risk
14537,58,1,355.56,355.56,4266.72,0.0,Low Risk
15533,19,3,807.57,269.19,4261.59,0.0024199521641848,Medium Risk
14067,64,2,374.7,187.35,4255.03,0.0044214145701559,Medium Risk
14092,8,14,4076.91,291.21,4251.67,0.0,Low Risk
13461,39,3,1445.0,481.67,4247.78,0.0013338011099062,Medium Risk
17377,24,20,4058.32,202.92,4244.46,0.0,Low Risk
18287,43,3,1837.28,612.43,4244.37,0.0,Low Risk
13901,72,5,2867.2000000000003,573.44,4239.4,0.0034732613099231,Medium Risk
14804,9,1,353.27,353.27,4239.24,0.0,Low Risk
13134,86,4,1793.58,448.4,4233.29,0.0041807083919939,Medium Risk
14221,42,9,3432.8,381.42,4232.99,0.0,Low Risk
15845,18,8,3711.77,463.97,4232.84,0.0033338647959183,Medium Risk
15678,53,1,352.7,352.7,4232.4,0.0,Low Risk
14691,31,5,2114.33,422.87,4227.89,0.0029302598810502,Medium Risk
15870,33,1,351.44,351.44,4217.28,0.0,Low Risk
15529,23,11,3962.6,360.24,4216.8,0.0,Low Risk
13923,54,1,351.13,351.13,4213.56,0.0,Low Risk
13332,14,1,350.90000000000003,350.9,4210.8,0.0,Low Risk
14112,23,7,2915.15,416.45,4205.65,0.0,Low Risk
14529,60,3,578.61,192.87,4201.57,0.0052756379618532,Medium Risk
13670,75,1,349.7,349.7,4196.4,0.0,Low Risk
16186,23,12,4006.94,333.91,4190.62,0.0,Low Risk
15239,10,2,780.59,390.3,4189.99,0.0,Low Risk
16372,33,2,355.73,177.86,4189.22,0.0186047706991052,Medium Risk
13927,75,1,348.99,348.99,4187.88,0.0,Low Risk
13372,90,1,378.64,378.64,4187.72,0.0783420534914714,Medium Risk
13790,4,1,348.79999999999995,348.8,4185.6,0.0,Low Risk
16308,38,4,2560.0,640.0,4184.89,0.0012504485109436,Medium Risk
12747,2,11,4196.01,381.46,4184.6,0.0,Low Risk
15570,7,12,4148.82,345.73,4183.14,0.0,Low Risk
15514,12,11,4023.72,365.79,4172.29,0.0,Low Risk
14401,4,13,4051.48,311.65,4165.58,0.0,Low Risk
16423,25,1,346.12,346.12,4153.44,0.0,Low Risk
13091,28,1,345.82,345.82,4149.84,0.0,Low Risk
18041,12,21,4097.37,195.11,4142.71,0.0,Low Risk
13774,82,1,345.0,345.0,4140.0,0.0,Low Risk
16871,22,6,2812.34,468.72,4139.1,0.0,Low Risk
16978,77,1,344.33,344.33,4131.96,0.0,Low Risk
16556,67,7,3313.79,473.4,4123.52,0.0011115245587922,Medium Risk
15520,2,1,343.5,343.5,4122.0,0.0,Low Risk
14262,8,8,2618.23,327.28,4119.21,0.0,Low Risk
12827,6,3,430.15,143.38,4106.81,0.0060011001672112,Medium Risk
17593,4,5,3923.86,784.77,4103.74,0.0,Low Risk
16717,24,6,3843.08,640.51,4101.51,0.0,Low Risk
16826,51,1,341.7,341.7,4100.4,0.0,Low Risk
18173,87,4,2106.84,526.71,4099.66,0.0030691838332016,Medium Risk
13320,78,4,1532.2,383.05,4097.56,0.0108751532883183,Medium Risk
17466,10,2,763.28,381.64,4097.02,0.0,Low Risk
13347,70,1,341.36,341.36,4096.32,0.0,Low Risk
17611,7,15,3961.12,264.07,4095.7,0.0,Low Risk
14315,45,6,2481.13,413.52,4092.65,0.0012504485109436,Medium Risk
15315,64,2,570.5,285.25,4082.99,0.0,Low Risk
14711,10,11,2839.62,258.15,4082.99,0.0072936079117398,Medium Risk
16341,25,4,1971.87,492.97,4081.97,0.0018187353222579,Medium Risk
15115,18,1,340.11,340.11,4081.32,0.0,Low Risk
17006,5,4,781.78,195.44,4076.32,0.0,Low Risk
17920,4,17,4119.5,242.32,4074.78,0.0,Low Risk
14712,29,3,917.07,305.69,4072.2,0.0024199521641848,Medium Risk
17001,1,11,3989.57,362.69,4067.6,0.0,Low Risk
15673,88,4,2726.23,681.56,4066.82,0.0273092279677305,Medium Risk
17321,8,2,657.16,328.58,4065.48,0.0,Low Risk
16183,67,1,338.71000000000004,338.71,4064.52,0.0,Low Risk
17835,3,3,342.24,114.08,4062.03,0.010920144071714,Medium Risk
13327,39,8,3627.77,453.47,4061.76,0.0,Low Risk
13999,10,12,3901.81,325.15,4057.43,0.0,Low Risk
15573,32,2,591.1899999999999,295.59,4055.82,0.0038099576367694,Medium Risk
14299,8,9,3965.62,440.62,4054.44,0.0,Low Risk
16678,3,12,3109.99,259.17,4054.16,0.0,Low Risk
13362,9,4,3090.74,772.68,4052.89,0.0012504485109436,Medium Risk
15606,61,9,2920.16,324.46,4052.67,0.0,Low Risk
17644,1,11,2895.64,263.24,4050.96,0.0072936079117398,Medium Risk
15900,24,1,337.28000000000003,337.28,4047.36,0.0,Low Risk
17973,52,1,337.04,337.04,4044.48,0.0,Low Risk
15140,52,7,2354.25,336.32,4041.85,0.0075255025546273,Medium Risk
15619,11,1,336.4,336.4,4036.8,0.0,Low Risk
16358,1,4,2027.5,506.88,4036.61,0.0018187353222579,Medium Risk
18276,44,1,335.86,335.86,4030.32,0.0,Low Risk
13680,1,4,3719.12,929.78,4028.13,0.0,Low Risk
13883,11,5,2674.48,534.9,4022.33,0.0028577285772857,Medium Risk
15466,85,1,334.53,334.53,4014.36,0.0,Low Risk
15123,7,2,2199.31,1099.66,4013.3,0.0101129208665682,Medium Risk
13842,59,9,3385.62,376.18,4012.18,0.0,Low Risk
17221,7,2,334.48,167.24,4010.67,0.0007695421757691,Medium Risk
13562,82,3,1799.3300000000002,599.78,4008.47,0.0051440169009227,Medium Risk
13148,29,12,3683.26,306.94,3999.75,0.0033338647959183,Medium Risk
14902,26,1,332.66,332.66,3991.92,0.0,Low Risk
12883,25,4,703.47,175.87,3991.09,0.0052215632312529,Medium Risk
16803,65,1,332.3,332.3,3987.6,0.0,Low Risk
16177,50,1,331.95,331.95,3983.4,0.0,Low Risk
13695,31,15,2504.13,166.94,3980.69,0.0070022600959068,Medium Risk
13727,29,2,333.48,166.74,3975.43,0.0065800738653514,Medium Risk
12841,5,25,3991.58,159.66,3969.75,0.0,Low Risk
14903,21,5,2795.33,559.07,3963.43,0.0016671982140009,Medium Risk
16076,3,10,2234.73,223.47,3963.38,0.0038902473315854,Medium Risk
12953,10,1,329.85,329.85,3958.2,0.0,Low Risk
15568,3,3,758.29,252.76,3953.89,0.0,Low Risk
17914,4,1,329.36,329.36,3952.32,0.0,Low Risk
17154,75,1,329.34,329.34,3952.08,0.0,Low Risk
16145,9,11,3799.49,345.41,3951.06,0.0,Low Risk
15153,31,1,329.25,329.25,3951.0,0.0,Low Risk
14841,53,6,3295.76,549.29,3944.08,0.0,Low Risk
17222,65,1,328.65,328.65,3943.8,0.0,Low Risk
15051,23,3,1383.36,461.12,3941.03,0.0087444083456508,Medium Risk
17119,3,2,606.91,303.46,3940.75,0.0038099576367694,Medium Risk
17750,5,9,1710.45,190.05,3939.78,0.0029302598810502,Medium Risk
16318,35,1,328.15000000000003,328.15,3937.8,0.0,Low Risk
16855,24,2,328.40000000000003,164.2,3937.77,0.0007695421757691,Medium Risk
14284,31,2,595.25,297.62,3935.18,0.0038099576367694,Medium Risk
13314,2,3,775.94,258.65,3933.64,0.0,Low Risk
14511,11,5,1314.81,262.96,3928.99,0.0011769009962289,Medium Risk
16327,14,6,3820.27,636.71,3927.87,0.0,Low Risk
16366,19,1,327.3,327.3,3927.6,0.0,Low Risk
14739,4,7,3902.28,557.47,3923.79,0.0,Low Risk
15834,70,4,2225.15,556.29,3923.64,0.0048193093201533,Medium Risk
15826,56,3,1654.31,551.44,3920.95,0.0,Low Risk
17512,29,10,2924.99,292.5,3919.48,0.0014290595954073,Medium Risk
16343,16,2,328.58,164.29,3917.48,0.0064609482664173,Medium Risk
16071,45,1,326.24,326.24,3914.88,0.0,Low Risk
16830,39,1,325.91,325.91,3910.92,0.0,Low Risk
14543,29,16,3599.73,224.98,3910.37,0.0,Low Risk
14842,44,4,2824.69,706.17,3905.33,0.0,Low Risk
15815,64,5,2100.6,420.12,3900.37,0.0029302598810502,Medium Risk
13801,67,1,324.8,324.8,3897.6,0.0,Low Risk
15267,22,5,1717.36,343.47,3897.52,0.0051526001181763,Medium Risk
13213,57,5,1520.58,304.12,3896.82,0.0030109493116306,Medium Risk
15597,35,1,324.57,324.57,3894.84,0.0,Low Risk
16628,30,5,2188.05,437.61,3874.54,0.0054555733081697,Medium Risk
13023,64,2,689.9,344.95,3874.05,0.0,Low Risk
16627,79,1,322.8,322.8,3873.6,0.0,Low Risk
13450,27,6,2043.72,340.62,3872.99,0.008334971731865,Medium Risk
16734,52,3,646.76,215.59,3870.02,0.0,Low Risk
16464,20,3,1298.66,432.89,3869.96,0.0039659763364923,Medium Risk
14546,5,5,2573.93,514.79,3866.22,0.0,Low Risk
14424,18,1,322.08,322.08,3864.96,0.0,Low Risk
14700,32,3,2195.1,731.7,3864.86,0.0063040999286377,Medium Risk
14530,26,6,2862.11,477.02,3863.63,0.0014290595954073,Medium Risk
14484,50,1,321.92,321.92,3863.04,0.0,Low Risk
17453,18,2,486.72,243.36,3862.02,0.0,Low Risk
15399,1,3,815.77,271.92,3857.56,0.0024199521641848,Medium Risk
16168,11,27,3787.6,140.28,3850.86,0.0,Low Risk
16685,61,2,324.24,162.12,3849.28,0.0106914060906482,Medium Risk
15671,19,7,2657.13,379.59,3848.62,0.0,Low Risk
13986,17,1,320.46,320.46,3845.52,0.0,Low Risk
15867,5,15,3810.14,254.01,3831.14,0.0,Low Risk
17091,3,9,3827.76,425.31,3827.79,0.0,Low Risk
16497,50,6,2965.69,494.28,3824.99,0.0,Low Risk
14703,15,1,318.17,318.17,3818.04,0.0,Low Risk
17839,42,1,318.15,318.15,3817.8,0.0,Low Risk
18066,75,1,318.0,318.0,3816.0,0.0,Low Risk
17172,79,1,317.76,317.76,3813.12,0.0,Low Risk
15385,40,1,316.88,316.88,3802.56,0.0,Low Risk
16438,6,5,798.35,159.67,3802.49,0.0082641797091663,Medium Risk
15243,74,1,316.68,316.68,3800.16,0.0,Low Risk
17702,30,4,1824.37,456.09,3798.17,0.0018187353222579,Medium Risk
17458,15,1,316.5,316.5,3798.0,0.0,Low Risk
18117,26,1,315.65,315.65,3787.8,0.0,Low Risk
13971,19,8,2758.26,344.78,3784.8,0.0,Low Risk
12836,59,4,2610.36,652.59,3780.88,0.0,Low Risk
15766,64,1,315.06,315.06,3780.72,0.0,Low Risk
14307,89,6,2995.7200000000003,499.29,3771.53,0.0204209291852989,Medium Risk
14640,24,6,2107.38,351.23,3768.82,0.0053614941414135,Medium Risk
14515,18,6,2076.89,346.15,3764.28,0.0068766675411013,Medium Risk
17584,7,2,1242.3,621.15,3756.9,0.0057580421072598,Medium Risk
13845,65,1,312.98,312.98,3755.76,0.0,Low Risk
13588,16,9,2478.95,275.44,3755.28,0.0080784240215848,Medium Risk
15318,4,1,312.62,312.62,3751.44,0.0,Low Risk
17237,11,2,314.69,157.34,3749.72,0.0070005740528128,Medium Risk
14408,11,7,2599.03,371.29,3749.59,0.0,Low Risk
17164,33,7,2467.35,352.48,3749.03,0.0009094467640918,Medium Risk
13911,57,9,2580.91,286.77,3746.89,0.0016671982140009,Medium Risk
17159,22,3,1538.88,512.96,3744.61,0.0,Low Risk
13742,17,12,3107.87,258.99,3743.82,0.0,Low Risk
14951,79,1,311.69,311.69,3740.28,0.0,Low Risk
16156,9,9,3092.04,343.56,3737.07,0.0,Low Risk
15872,15,2,316.25,158.12,3735.33,0.0156914060906482,Medium Risk
13897,50,1,311.16,311.16,3733.92,0.0,Low Risk
15185,70,1,310.62,310.62,3727.44,0.0,Low Risk
13141,85,5,2388.75,477.75,3726.65,0.0169325975647984,Medium Risk
13953,7,7,3515.68,502.24,3719.49,0.0,Low Risk
13285,23,4,2709.12,677.28,3717.4,0.0,Low Risk
17863,59,6,3160.0,526.67,3716.53,0.0011115245587922,Medium Risk
15699,18,1,309.65,309.65,3715.8,0.0,Low Risk
12884,88,1,309.05,309.05,3708.6,0.0,Low Risk
15010,36,1,308.94,308.94,3707.28,0.0,Low Risk
14676,31,6,2548.24,424.71,3705.64,0.0,Low Risk
16956,18,1,308.74,308.74,3704.88,0.0,Low Risk
15114,30,10,2760.56,276.06,3704.31,0.0037215194564389,Medium Risk
17510,25,1,308.48,308.48,3701.76,0.0,Low Risk
13430,19,2,679.45,339.72,3701.43,0.0,Low Risk
15287,22,2,486.69,243.34,3700.8,0.0,Low Risk
13426,1,10,3641.32,364.13,3700.12,0.0033338647959183,Medium Risk
14282,3,15,3701.44,246.76,3699.19,0.0033338647959183,Medium Risk
16123,52,1,307.78000000000003,307.78,3693.36,0.0,Low Risk
16007,48,4,1693.81,423.45,3691.17,0.0029302598810502,Medium Risk
15443,2,7,3213.59,459.08,3688.52,0.0,Low Risk
12909,40,5,2178.67,435.73,3686.51,0.0125510448241732,Medium Risk
13142,19,1,307.09000000000003,307.09,3685.08,0.0,Low Risk
14050,32,2,746.36,373.18,3681.37,0.0,Low Risk
15659,44,1,306.45,306.45,3677.4,0.0,Low Risk
17238,3,17,3719.1,218.77,3676.47,0.0033338647959183,Medium Risk
16904,4,16,3653.75,228.36,3671.76,0.0033338647959183,Medium Risk
16796,89,1,305.62,305.62,3667.44,0.0,Low Risk
13975,31,6,2461.24,410.21,3666.78,0.0,Low Risk
16181,73,1,305.54,305.54,3666.48,0.0,Low Risk
17014,8,3,583.4300000000001,194.48,3666.4,0.0014290595954073,Medium Risk
16316,64,8,2938.91,367.36,3661.06,0.0,Low Risk
13804,31,7,2588.39,369.77,3647.73,0.0,Low Risk
17576,8,19,3564.83,187.62,3644.66,0.0,Low Risk
17433,88,1,303.16,303.16,3637.92,0.0,Low Risk
14561,76,3,1080.76,360.25,3634.47,0.0049453920008795,Medium Risk
14383,38,3,1247.69,415.9,3628.83,0.0039659763364923,Medium Risk
17506,76,1,302.2,302.2,3626.4,0.0,Low Risk
15054,12,2,302.1,151.05,3625.2,0.0,Low Risk
16715,78,1,301.72,301.72,3620.64,0.0,Low Risk
12925,5,2,694.05,347.02,3618.92,0.0,Low Risk
15667,40,1,301.32000000000005,301.32,3615.84,0.0,Low Risk
15148,11,1,301.29,301.29,3615.48,0.0,Low Risk
13448,17,6,3534.69,589.12,3613.93,0.0,Low Risk
17469,16,5,1870.97,374.19,3613.71,0.0051526001181763,Medium Risk
18241,10,17,2073.09,121.95,3611.58,0.0072570609588299,Medium Risk
18210,2,6,2621.38,436.9,3610.61,0.0,Low Risk
16430,57,1,300.85,300.85,3610.2,0.0,Low Risk
15791,44,2,1612.69,806.34,3608.73,0.0190797677617216,Medium Risk
18154,3,2,399.19,199.6,3605.18,0.0103007508428702,Medium Risk
15708,41,7,3235.25,462.18,3600.21,0.0,Low Risk
17793,25,1,300.34,300.34,3599.57,0.0012504485109436,Medium Risk
18053,71,1,300.02,300.02,3595.74,0.0012504485109436,Medium Risk
18215,89,1,299.34000000000003,299.34,3587.59,0.0012504485109436,Medium Risk
16607,18,14,3347.71,239.12,3583.29,0.0,Low Risk
13510,1,4,1791.56,447.89,3582.44,0.0029302598810502,Medium Risk
16479,10,2,300.83,150.42,3578.66,0.008702577485097,Medium Risk
17824,51,1,298.4,298.4,3576.32,0.0012504485109436,Medium Risk
16104,62,1,298.21,298.21,3574.05,0.0012504485109436,Medium Risk
15544,9,9,3546.71,394.08,3566.26,0.0,Low Risk
16681,73,6,1770.34,295.06,3565.14,0.0068953960886027,Medium Risk
15571,12,4,650.4300000000001,162.61,3563.9,0.0092370850969088,Medium Risk
16458,3,18,3482.74,193.49,3560.87,0.0,Low Risk
15857,19,1,297.0,297.0,3559.54,0.0012504485109436,Medium Risk
17491,1,10,3558.87,355.89,3549.18,0.0,Low Risk
16762,20,3,1207.24,402.41,3548.8,0.0013338011099062,Medium Risk
13870,2,8,2770.94,346.37,3548.77,0.0,Low Risk
13504,64,1,295.93,295.93,3543.09,0.0022733202870189,Medium Risk
17272,42,4,2148.63,537.16,3540.74,0.0067470308039956,Medium Risk
16999,23,2,484.82,242.41,3539.19,0.0,Low Risk
13198,10,6,3401.24,566.87,3536.88,0.0,Low Risk
13632,25,5,2118.93,423.79,3533.98,0.0038893022267098,Medium Risk
14954,12,1,294.85,294.85,3530.16,0.0022733202870189,Medium Risk
16279,21,3,1502.78,500.93,3529.0,0.0027783683231464,Medium Risk
14639,52,6,2984.49,497.42,3525.4,0.0,Low Risk
13323,3,5,787.85,157.57,3520.85,0.0082641797091663,Medium Risk
14776,51,11,2538.3,230.75,3519.33,0.0085440564226835,Medium Risk
16686,47,7,2959.88,422.84,3519.08,0.0,Low Risk
17101,10,4,1621.73,405.43,3517.98,0.0074759120549632,Medium Risk
16249,53,5,1800.07,360.01,3514.16,0.0051526001181763,Medium Risk
17668,1,2,347.75,173.88,3511.43,0.0041034069716875,Medium Risk
14907,3,7,3501.1,500.16,3510.74,0.0,Low Risk
17700,17,4,2534.64,633.66,3504.33,0.0,Low Risk
18230,9,7,2810.2000000000003,401.46,3500.79,0.0,Low Risk
13449,24,1,291.88,291.88,3494.6,0.0022733202870189,Medium Risk
18145,13,4,2861.55,715.39,3493.21,0.0,Low Risk
16928,80,17,2814.7,165.57,3493.09,0.0071818566074756,Medium Risk
13558,6,4,594.52,148.63,3487.35,0.003612122501868,Medium Risk
16648,43,1,290.66,290.66,3479.99,0.0022733202870189,Medium Risk
16170,51,6,1885.05,314.18,3472.08,0.005891597795751,Medium Risk
17201,54,1,289.78000000000003,289.78,3469.45,0.0022733202870189,Medium Risk
17648,61,4,1797.5,449.38,3469.17,0.0059308338789455,Medium Risk
17081,25,2,288.91,144.46,3467.04,0.0,Low Risk
15998,37,5,3080.22,616.04,3459.3,0.0,Low Risk
13047,32,10,3237.54,323.75,3455.23,0.0,Low Risk
16561,6,2,511.12,255.56,3454.79,0.0,Low Risk
13265,53,5,2092.66,418.53,3452.6,0.0055565004407108,Medium Risk
17977,29,1,288.14,288.14,3449.82,0.0022733202870189,Medium Risk
14395,2,9,3479.91,386.66,3442.22,0.0,Low Risk
16432,64,1,287.40000000000003,287.4,3440.96,0.0022733202870189,Medium Risk
13451,26,5,2898.26,579.65,3434.61,0.0,Low Risk
17220,24,14,3187.55,227.68,3431.99,0.0,Low Risk
18265,72,2,801.51,400.76,3429.39,0.0036115908909733,Medium Risk
16011,8,16,3352.96,209.56,3428.1,0.0,Low Risk
16880,31,7,1491.43,213.06,3423.6,0.006318950540585,Medium Risk
14953,25,1,285.67,285.67,3420.25,0.0022733202870189,Medium Risk
15060,8,4,294.25,73.56,3418.95,0.0317000342870746,Medium Risk
17636,19,1,285.56,285.56,3418.93,0.0022733202870189,Medium Risk
13880,21,13,3219.77,247.67,3406.36,0.0,Low Risk
14660,87,2,285.74,142.87,3404.88,0.0070005740528128,Medium Risk
15687,9,9,2993.1,332.57,3403.4,0.0,Low Risk
16966,8,7,2154.97,307.85,3398.62,0.0018755606051545,Medium Risk
13259,62,1,283.18,283.18,3398.16,0.0,Low Risk
16322,1,2,326.75,163.38,3390.6,0.005,Medium Risk
13177,65,1,282.45,282.45,3389.4,0.0,Low Risk
13456,18,6,1766.72,294.45,3383.96,0.0081835675634225,Medium Risk
15572,5,7,2533.42,361.92,3382.36,0.0014290595954073,Medium Risk
16326,6,14,3039.2200000000003,217.09,3382.1,0.0,Low Risk
15696,33,8,2711.11,338.89,3377.33,0.0,Low Risk
16848,53,1,281.42,281.42,3377.04,0.0,Low Risk
14211,53,9,2241.1,249.01,3368.36,0.0076076252593135,Medium Risk
14178,9,7,1600.26,228.61,3367.08,0.0027278657157766,Medium Risk
14226,29,5,2214.79,442.96,3365.28,0.0009094467640918,Medium Risk
14232,43,5,2048.07,409.61,3363.73,0.0055565004407108,Medium Risk
17247,15,1,280.09000000000003,280.09,3361.08,0.0,Low Risk
17047,85,3,1100.9,366.97,3360.04,0.0049453920008795,Medium Risk
14975,57,1,279.94,279.94,3359.28,0.0,Low Risk
15556,24,1,279.77,279.77,3357.24,0.0,Low Risk
14099,16,11,3104.17,282.2,3352.17,0.0,Low Risk
15128,60,4,1471.0,367.75,3351.36,0.0075412884923999,Medium Risk
14480,11,1,279.05,279.05,3348.6,0.0,Low Risk
14482,18,6,2022.81,337.14,3344.19,0.0035427588191555,Medium Risk
14764,47,1,278.3,278.3,3339.6,0.0,Low Risk
14908,74,1,277.8,277.8,3333.6,0.0,Low Risk
18257,39,8,2337.63,292.2,3325.89,0.0021058462158215,Medium Risk
15355,29,2,277.05,138.52,3324.48,0.0,Low Risk
16370,82,4,1301.91,325.48,3323.54,0.0068575276780765,Medium Risk
15839,33,3,1048.49,349.5,3319.73,0.0111124544911962,Medium Risk
17059,30,5,3080.39,616.08,3316.65,0.0,Low Risk
13236,24,2,744.85,372.42,3315.45,0.0,Low Risk
16618,31,5,2647.59,529.52,3311.38,0.0028577285772857,Medium Risk
14020,17,2,642.8,321.4,3304.54,0.0,Low Risk
16938,9,4,2711.6800000000003,677.92,3299.21,0.0,Low Risk
12886,68,2,1378.4,689.2,3297.27,0.0103908734536733,Medium Risk
16081,56,5,2799.42,559.88,3296.07,0.0,Low Risk
15796,1,8,2708.61,338.58,3284.56,0.0,Low Risk
16218,30,7,3084.68,440.67,3282.54,0.0,Low Risk
17799,22,10,3039.17,303.92,3272.29,0.0,Low Risk
17231,12,10,3124.72,312.47,3267.95,0.0,Low Risk
14141,3,4,915.13,228.78,3266.77,0.0024199521641848,Medium Risk
17498,76,1,272.22,272.22,3266.64,0.0,Low Risk
